Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,,
3552,CA-2016-152555,3/29/2016,04-02-2016,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,Central,Furniture,Chairs,844.116,6,0.3,-36.1764,,
3553,CA-2016-152555,3/29/2016,04-02-2016,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,Central,Technology,Phones,812.736,8,0.2,60.9552,,
3554,CA-2017-107832,11/23/2017,11/26/2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,7.476,1,0.7,-5.9808,,
3555,CA-2014-120838,3/23/2014,3/26/2014,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,330.4,2,0,85.904,,
3556,CA-2014-120838,3/23/2014,3/26/2014,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,West,Technology,Phones,604.752,6,0.2,37.797,,
3557,CA-2017-118542,12-01-2017,12-05-2017,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,45.36,7,0,21.7728,,
3558,CA-2017-118542,12-01-2017,12-05-2017,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,10.128,2,0.2,3.6714,,
3559,CA-2017-152737,11-07-2017,11-12-2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,21.792,4,0.2,7.6272,,
3560,CA-2017-152737,11-07-2017,11-12-2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,West,Technology,Accessories,439.8,4,0,145.134,,
3561,CA-2017-109757,09-04-2017,09-09-2017,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,East,Office Supplies,Art,8.256,4,0.2,0.6192,,
3562,CA-2017-109757,09-04-2017,09-09-2017,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,East,Office Supplies,Binders,25.56,5,0.7,-20.448,,
3563,CA-2017-109757,09-04-2017,09-09-2017,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,East,Office Supplies,Binders,4.368,2,0.7,-3.0576,,
3564,CA-2017-109757,09-04-2017,09-09-2017,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,East,Office Supplies,Paper,11.52,4,0.2,3.744,,
3565,CA-2016-130029,07-03-2016,07-06-2016,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,12.96,2,0,6.2208,,
3566,CA-2016-130029,07-03-2016,07-06-2016,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,West,Office Supplies,Fasteners,3.96,2,0,0.0792,,
3567,CA-2017-103877,09-07-2017,9/14/2017,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Independence,Missouri,Central,Office Supplies,Binders,1577.94,3,0,757.4112,,
3568,CA-2016-137176,09-09-2016,9/14/2016,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Dallas,Texas,Central,Furniture,Furnishings,15.008,4,0.6,-12.0064,,
3569,CA-2017-168109,07-03-2017,07-03-2017,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,West,Technology,Accessories,59.98,2,0,26.3912,,
3570,CA-2017-168109,07-03-2017,07-03-2017,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,West,Technology,Machines,2395.2,6,0.2,209.58,,
3571,CA-2017-168109,07-03-2017,07-03-2017,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,West,Technology,Accessories,1687.8,4,0,742.632,,
3572,CA-2017-168109,07-03-2017,07-03-2017,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,West,Technology,Phones,7.992,1,0.2,2.6973,,
3573,US-2017-126081,6/29/2017,07-04-2017,Standard Class,FC-14335,Fred Chung,Corporate,United States,Mesquite,Texas,Central,Office Supplies,Paper,5.184,1,0.2,1.8144,,
3574,CA-2017-117023,08-07-2017,08-12-2017,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Long Beach,New York,East,Office Supplies,Art,11.68,2,0,5.4896,,
3575,CA-2017-117023,08-07-2017,08-12-2017,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Long Beach,New York,East,Office Supplies,Art,104.8,10,0,26.2,,
3576,CA-2015-143532,3/19/2015,3/24/2015,Standard Class,DC-12850,Dan Campbell,Consumer,United States,North Miami,Florida,South,Office Supplies,Paper,14.496,3,0.2,4.8924,,
3577,CA-2016-103163,06-07-2016,06-11-2016,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,West,Office Supplies,Binders,4.784,1,0.2,1.5548,,
3578,CA-2016-103163,06-07-2016,06-11-2016,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,West,Office Supplies,Paper,4.73,1,0,2.3177,,
3579,CA-2016-104157,7/25/2016,7/29/2016,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,South,Office Supplies,Storage,7.89,1,0,0.3156,,
3580,CA-2016-104157,7/25/2016,7/29/2016,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,South,Office Supplies,Paper,65.5,5,0,32.095,,
3581,CA-2016-104157,7/25/2016,7/29/2016,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,South,Furniture,Tables,2430.08,8,0,388.8128,,
3582,CA-2017-117807,10-01-2017,10-07-2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Fremont,Nebraska,Central,Office Supplies,Paper,104.85,1,0,50.328,,
3583,CA-2015-121650,12-10-2015,12/16/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,Central,Office Supplies,Art,3.9,2,0,1.521,,
3584,CA-2015-121650,12-10-2015,12/16/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,Central,Furniture,Tables,801.96,2,0,200.49,,
3585,CA-2015-121650,12-10-2015,12/16/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,Central,Furniture,Chairs,191.96,2,0,32.6332,,
3586,CA-2015-121650,12-10-2015,12/16/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,Central,Office Supplies,Labels,2.61,1,0,1.2006,,
3587,CA-2017-161823,09-03-2017,09-08-2017,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,San Francisco,California,West,Office Supplies,Art,5.96,2,0,1.6688,,
3588,CA-2017-121839,9/24/2017,9/28/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,East,Technology,Phones,1169.694,3,0.4,-253.4337,,
3589,CA-2017-158729,12/19/2017,12/21/2017,First Class,AC-10450,Amy Cox,Consumer,United States,Lafayette,Louisiana,South,Office Supplies,Supplies,1665.62,2,0,33.3124,,
3590,CA-2017-146535,11/24/2017,11/30/2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,South,Office Supplies,Binders,2.88,1,0,1.4112,,
3591,CA-2017-146535,11/24/2017,11/30/2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,South,Office Supplies,Storage,1443.96,12,0,375.4296,,
3592,CA-2014-154186,12/13/2014,12/15/2014,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Houston,Texas,Central,Office Supplies,Supplies,2.92,1,0.2,0.365,,
3593,CA-2016-108434,12-05-2016,12-07-2016,Second Class,JG-15160,James Galang,Consumer,United States,New York City,New York,East,Office Supplies,Storage,465.18,3,0,120.9468,,
3594,CA-2016-164154,09-11-2016,9/17/2016,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,East,Office Supplies,Binders,22.428,3,0.7,-17.9424,,
3595,CA-2016-164154,09-11-2016,9/17/2016,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,East,Office Supplies,Storage,37.52,5,0.2,3.752,,
3596,CA-2017-148012,12-09-2017,12/15/2017,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,2.624,1,0.2,0.4264,,
3597,CA-2014-102869,09-09-2014,9/14/2014,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,15.552,3,0.2,5.4432,,
3598,CA-2014-102869,09-09-2014,9/14/2014,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,64.704,6,0.2,-4.8528,,
3599,CA-2014-102869,09-09-2014,9/14/2014,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,17.472,3,0.2,5.0232,,
3600,CA-2014-102869,09-09-2014,9/14/2014,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,135.516,1,0.4,-31.6204,,
3601,CA-2017-138310,6/26/2017,6/30/2017,Standard Class,NP-18700,Nora Preis,Consumer,United States,Denver,Colorado,West,Technology,Accessories,431.928,9,0.2,64.7892,,
3602,CA-2014-159835,11/17/2014,11/24/2014,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,12.448,2,0.2,3.89,,
3603,CA-2014-159835,11/17/2014,11/24/2014,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,657.93,5,0.3,-93.99,,
3604,CA-2017-112956,8/21/2017,8/27/2017,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,East,Office Supplies,Paper,277.4,5,0,133.152,,
3605,CA-2017-112956,8/21/2017,8/27/2017,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,East,Furniture,Furnishings,25.16,2,0,8.5544,,
3606,CA-2017-112956,8/21/2017,8/27/2017,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,East,Furniture,Furnishings,91.92,4,0,31.2528,,
3607,CA-2016-119683,03-12-2016,3/16/2016,Second Class,CK-12595,Clytie Kelty,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,29.34,3,0,13.4964,,
3608,CA-2014-163559,9/23/2014,9/28/2014,Second Class,ST-20530,Shui Tom,Consumer,United States,New York City,New York,East,Office Supplies,Binders,139.44,3,0.2,47.061,,
3609,CA-2014-140228,4/28/2014,05-03-2014,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,East,Office Supplies,Labels,6.912,3,0.2,2.5056,,
3610,CA-2014-140228,4/28/2014,05-03-2014,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,East,Office Supplies,Storage,27.096,3,0.2,2.0322,,
3611,CA-2014-140228,4/28/2014,05-03-2014,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,East,Office Supplies,Storage,177.568,2,0.2,-37.7332,,
3612,US-2016-131674,11/29/2016,12-01-2016,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,58.416,2,0.2,16.7946,,
3613,CA-2015-110093,12-03-2015,12-08-2015,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,16.448,2,0.2,5.5512,,
3614,CA-2015-110093,12-03-2015,12-08-2015,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,36.784,2,0.2,10.5754,,
3615,CA-2017-112529,11/19/2017,11/21/2017,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,Central,Furniture,Tables,718.116,6,0.3,-71.8116,,
3616,CA-2017-112529,11/19/2017,11/21/2017,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Art,31.776,4,0.2,8.7384,,
3617,CA-2016-154536,09-05-2016,09-09-2016,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,9.555,5,0.7,-7.3255,,
3618,CA-2017-141929,09-04-2017,09-08-2017,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,487.984,2,0.2,152.495,,
3619,CA-2017-141929,09-04-2017,09-08-2017,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,West,Technology,Phones,5.56,1,0.2,1.7375,,
3620,CA-2017-141929,09-04-2017,09-08-2017,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,217.85,5,0,65.355,,
3621,CA-2016-109743,9/22/2016,9/29/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,South,Office Supplies,Art,40.776,3,0.2,4.5873,,
3622,CA-2016-109743,9/22/2016,9/29/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,South,Technology,Phones,63.936,8,0.2,5.5944,,
3623,CA-2014-159184,9/14/2014,9/19/2014,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,Georgia,South,Furniture,Furnishings,142.4,5,0,52.688,,
3624,CA-2014-159184,9/14/2014,9/19/2014,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,Georgia,South,Office Supplies,Binders,7.16,2,0,3.4368,,
3625,CA-2017-113530,5/19/2017,5/21/2017,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,West,Furniture,Chairs,681.408,12,0.2,42.588,,
3626,CA-2017-113530,5/19/2017,5/21/2017,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,West,Office Supplies,Art,3.52,2,0,1.0208,,
3627,CA-2017-113530,5/19/2017,5/21/2017,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,West,Office Supplies,Art,5.58,1,0,1.395,,
3628,CA-2017-113530,5/19/2017,5/21/2017,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,West,Technology,Accessories,36.32,1,0,10.896,,
3629,CA-2014-169726,08-09-2014,8/13/2014,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,2060.744,7,0.2,643.9825,,
3630,CA-2017-155957,11/26/2017,11/30/2017,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,East,Office Supplies,Appliances,52.272,3,0.2,9.801,,
3631,CA-2017-155957,11/26/2017,11/30/2017,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,East,Office Supplies,Appliances,213.136,7,0.2,23.9778,,
3632,CA-2017-132178,05-03-2017,05-08-2017,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,69.52,2,0,19.4656,,
3633,CA-2017-132178,05-03-2017,05-08-2017,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,763.44,8,0,45.8064,,
3634,CA-2016-145177,11-10-2016,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,East,Office Supplies,Labels,9.216,4,0.2,3.3408,,
3635,CA-2016-145177,11-10-2016,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,East,Technology,Phones,41.958,7,0.4,-9.7902,,
3636,CA-2016-145177,11-10-2016,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,East,Office Supplies,Paper,89.568,2,0.2,32.4684,,
3637,CA-2016-145177,11-10-2016,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,East,Office Supplies,Paper,22.248,3,0.2,7.5087,,
3638,CA-2016-145177,11-10-2016,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,East,Office Supplies,Appliances,334.88,4,0.2,29.302,,
3639,CA-2016-145177,11-10-2016,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,East,Furniture,Furnishings,148.288,7,0.2,29.6576,,
3640,CA-2016-145177,11-10-2016,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,East,Office Supplies,Paper,4.624,1,0.2,1.6762,,
3641,CA-2016-145177,11-10-2016,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,East,Technology,Accessories,178.92,7,0.2,-29.0745,,
3642,CA-2016-145177,11-10-2016,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,East,Office Supplies,Binders,69.888,7,0.7,-46.592,,
3643,CA-2014-156594,12/20/2014,12/23/2014,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,487.984,2,0.2,152.495,,
3644,CA-2014-156594,12/20/2014,12/23/2014,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,47.3,2,0,12.298,,
3645,CA-2014-156594,12/20/2014,12/23/2014,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,4.13,1,0,1.1564,,
3646,CA-2014-156594,12/20/2014,12/23/2014,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,155.12,5,0.2,50.414,,
3647,CA-2014-146528,7/25/2014,7/27/2014,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,West,Office Supplies,Paper,6.48,1,0,3.1752,,
3648,CA-2014-146528,7/25/2014,7/27/2014,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,West,Office Supplies,Supplies,15.52,4,0,4.5008,,
3649,CA-2015-168459,11/22/2015,11/27/2015,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Binders,2.946,2,0.7,-2.0622,,
3650,CA-2015-168459,11/22/2015,11/27/2015,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Fasteners,55.104,6,0.2,18.5976,,
3651,CA-2017-109960,12-09-2017,12-11-2017,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,Central,Technology,Accessories,104.88,6,0,41.952,,
3652,CA-2017-109960,12-09-2017,12-11-2017,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,34.7,5,0,12.492,,
3653,CA-2017-109960,12-09-2017,12-11-2017,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,33.72,4,0,15.5112,,
3654,CA-2017-109960,12-09-2017,12-11-2017,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Paper,14.94,3,0,7.0218,,
3655,CA-2017-133004,8/31/2017,09-05-2017,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Lawrence,Indiana,Central,Office Supplies,Appliances,638.73,9,0,166.0698,,
3656,CA-2017-168102,4/24/2017,4/30/2017,Standard Class,CP-12340,Christine Phan,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Storage,113.568,2,0.2,-21.294,,
3657,CA-2017-158036,09-08-2017,9/14/2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Dublin,Ohio,East,Technology,Accessories,9.096,1,0.2,1.7055,,
3658,CA-2015-128083,03-12-2015,3/17/2015,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,South,Office Supplies,Envelopes,8.688,3,0.2,2.9322,,
3659,CA-2015-128083,03-12-2015,3/17/2015,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,South,Furniture,Furnishings,30.88,4,0.2,3.86,,
3660,CA-2015-128083,03-12-2015,3/17/2015,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,South,Furniture,Furnishings,6.408,3,0.2,1.4418,,
3661,CA-2016-161676,7/18/2016,7/23/2016,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Glendale,Arizona,West,Office Supplies,Supplies,33.8,5,0.2,4.225,,
3662,CA-2016-155005,6/13/2016,6/15/2016,Second Class,SC-20050,Sample Company A,Home Office,United States,Jackson,Michigan,Central,Technology,Phones,377.97,3,0,94.4925,,
3663,US-2017-129777,07-03-2017,07-09-2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,East,Technology,Accessories,258.9,10,0,93.204,,
3664,US-2017-129777,07-03-2017,07-09-2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,East,Office Supplies,Paper,24.56,2,0,11.5432,,
3665,CA-2014-129364,12-08-2014,12/13/2014,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,West,Office Supplies,Labels,27.888,7,0.2,9.0636,,
3666,CA-2014-129364,12-08-2014,12/13/2014,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,West,Office Supplies,Binders,6.456,4,0.7,-4.5192,,
3667,CA-2014-129364,12-08-2014,12/13/2014,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,West,Technology,Phones,52.68,3,0.2,19.755,,
3668,CA-2014-129364,12-08-2014,12/13/2014,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,West,Office Supplies,Supplies,13.88,5,0.2,-2.6025,,
3669,CA-2014-129364,12-08-2014,12/13/2014,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,West,Technology,Accessories,103.92,10,0.2,-18.186,,
3670,CA-2014-129364,12-08-2014,12/13/2014,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,West,Office Supplies,Labels,11.52,5,0.2,3.744,,
3671,CA-2014-129364,12-08-2014,12/13/2014,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,West,Office Supplies,Paper,10.368,2,0.2,3.6288,,
3672,CA-2014-129364,12-08-2014,12/13/2014,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,West,Office Supplies,Storage,39.072,3,0.2,2.9304,,
3673,CA-2016-104969,04-08-2016,4/14/2016,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,East,Office Supplies,Envelopes,8.872,1,0.2,3.2161,,
3674,CA-2016-104969,04-08-2016,4/14/2016,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,East,Office Supplies,Binders,121.104,6,0.7,-100.92,,
3675,CA-2017-154109,11-06-2017,11-11-2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,127.372,2,0.3,-30.9332,,
3676,CA-2017-154109,11-06-2017,11-11-2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,47.952,3,0.2,16.1838,,
3677,CA-2015-156440,12-05-2015,12-09-2015,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,West,Furniture,Furnishings,44.46,2,0,14.6718,,
3678,CA-2015-132626,07-09-2015,7/14/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,East,Office Supplies,Fasteners,15.8,4,0,5.056,,
3679,CA-2015-132626,07-09-2015,7/14/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,East,Technology,Machines,464.97,3,0,209.2365,,
3680,CA-2015-132626,07-09-2015,7/14/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,East,Furniture,Furnishings,181.96,2,0,20.0156,,
3681,CA-2015-132626,07-09-2015,7/14/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,East,Office Supplies,Labels,12.39,3,0,5.6994,,
3682,CA-2015-132626,07-09-2015,7/14/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,East,Office Supplies,Binders,84.09,3,0,42.045,,
3683,CA-2015-132626,07-09-2015,7/14/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,East,Office Supplies,Art,79.36,4,0,32.5376,,
3684,CA-2015-132626,07-09-2015,7/14/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,East,Office Supplies,Binders,153.36,9,0,70.5456,,
3685,CA-2015-132626,07-09-2015,7/14/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,East,Office Supplies,Binders,43.68,6,0,21.4032,,
3686,CA-2015-132626,07-09-2015,7/14/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,East,Office Supplies,Storage,98.21,7,0,28.4809,,
3687,CA-2016-102792,12/13/2016,12/19/2016,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,West,Office Supplies,Art,9.84,3,0,3.2472,,
3688,CA-2016-108567,5/20/2016,5/24/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,Port Saint Lucie,Florida,South,Office Supplies,Binders,2.694,2,0.7,-2.245,,
3689,CA-2017-140760,06-02-2017,06-05-2017,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,West,Office Supplies,Paper,25.344,6,0.2,7.92,,
3690,CA-2017-140760,06-02-2017,06-05-2017,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,West,Office Supplies,Envelopes,43.92,5,0.2,15.921,,
3691,US-2015-131359,10/30/2015,11-02-2015,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,West,Technology,Machines,59.994,2,0.7,-45.9954,,
3692,US-2015-131359,10/30/2015,11-02-2015,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,West,Technology,Copiers,439.992,1,0.2,164.997,,
3693,US-2015-131359,10/30/2015,11-02-2015,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,West,Technology,Phones,87.96,5,0.2,30.786,,
3694,US-2015-131359,10/30/2015,11-02-2015,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,West,Furniture,Furnishings,15.488,4,0.2,3.6784,,
3695,CA-2016-142097,10/15/2016,10/20/2016,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,South,Office Supplies,Binders,232.96,7,0,116.48,,
3696,CA-2016-142097,10/15/2016,10/20/2016,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,South,Office Supplies,Envelopes,66.54,6,0,32.6046,,
3697,CA-2016-142097,10/15/2016,10/20/2016,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,South,Office Supplies,Appliances,43.26,3,0,14.2758,,
3698,CA-2015-151680,11/19/2015,11/21/2015,Second Class,TC-21475,Tony Chapman,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,141.96,2,0,22.7136,,
3699,CA-2014-140039,9/13/2014,9/17/2014,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Tempe,Arizona,West,Office Supplies,Storage,79.4,5,0.2,5.955,,
3700,CA-2017-160416,11/13/2017,11/18/2017,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Yonkers,New York,East,Technology,Accessories,163.96,4,0,70.5028,,
3701,CA-2017-169411,12/24/2017,12/29/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,Rochester,New York,East,Furniture,Furnishings,37.93,1,0,6.8274,,
